Publication Year,Document Title,ISSN,Journal Title,Volume,Issue,<1999,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,Subtotal,>2024,Total
2014,Computing equilibria in dynamic models with occasionally binding constraints,1651889,Journal of Economic Dynamics and Control,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,3,0,1,1,1,11,0,11
2014,Monetary policy for rationally inattentive economies with staggered price setting,1651889,Journal of Economic Dynamics and Control,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,Endogenous specialization of heterogeneous innovative activities of firms under the technological spillovers,1651889,Journal of Economic Dynamics and Control,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
2014,Dynamic asset allocation when bequests are luxury goods,1651889,Journal of Economic Dynamics and Control,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,1,0,1,0,1,2,11,0,11
2014,The evolution of free trade networks,1651889,Journal of Economic Dynamics and Control,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,1,2,0,1,0,11,0,11
2014,Evaluating monetary policy under preferences with zero wealth effect: A Bayesian approach,1651889,Journal of Economic Dynamics and Control,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,5,0,5
2014,The short and long-run impact of globalization if firms differ in factor input ratios,1651889,Journal of Economic Dynamics and Control,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,2
2014,Myopic governments and welfare-enhancing debt limits,1651889,Journal of Economic Dynamics and Control,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,1,0,0,6,0,6
2014,How important is fiscal policy cooperation in a currency union?,1651889,Journal of Economic Dynamics and Control,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,1,0,0,0,7,0,7
2014,Extracting market information from equity options with exponential Lévy processes,1651889,Journal of Economic Dynamics and Control,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,2,0,1,1,8,0,8
2014,Age-dependent investing: Optimal funding and investment strategies in defined contribution pension plans when members are rational life cycle financial planners,1651889,Journal of Economic Dynamics and Control,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,3,7,9,2,5,3,6,47,0,47
2014,The (Un-) importance of Chapter 7 wealth exemption levels,1651889,Journal of Economic Dynamics and Control,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,2,0,1,0,0,8,0,8
2014,Recovering default risk from CDS spreads with a nonlinear filter,1651889,Journal of Economic Dynamics and Control,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,2,0,1,0,0,0,8,0,8
2014,Escape dynamics: A continuous-time approximation,1651889,Journal of Economic Dynamics and Control,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,3,0,3
2014,"Corruption and growth: The role of governance, public spending, and economic development",2649993,Economic Modelling,37,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,8,9,15,19,17,16,19,22,133,0,133
2014,Analysis of common-cause and special-cause variation in the deterioration of transportation infrastructure: A field application of statistical process control for structural health monitoring,1912615,Transportation Research Part B: Methodological,59,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,5,5,2,1,17,0,17
2014,What a difference a day makes: Quantifying the effects of birth timing manipulation on infant health,1676296,Journal of Health Economics,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,4,2,8,6,3,3,5,39,0,39
2014,"International factor mobility, informal interest rate and capital market imperfection: A general equilibrium analysis",2649993,Economic Modelling,37,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,3,2,2,1,11,0,11
2014,Measuring the effects of reducing subsidies for private insurance on public expenditure for health care,1676296,Journal of Health Economics,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,3,2,4,3,2,4,2,25,0,25
2014,Private value of patent right and patent infringement: An empirical study based on patent renewal data of china,1043951X,China Economic Review,28,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,7,3,5,2,7,28,0,28
2014,Output commitment through product bundling: Experimental evidence,142921,European Economic Review,65,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,3,0,3
2014,Dealing with heterogeneous preferences using multilevel mixed models,237639,Land Economics,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,2,1,0,7,0,7
2014,Inference on stochastic time-varying coefficient models,18726895,Journal of Econometrics,179,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,4,6,7,9,4,8,6,12,62,0,62
2014,"The labor-market returns to community college degrees, diplomas, and certificates",0734306X,Journal of Labor Economics,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,10,12,9,19,13,13,13,17,12,134,0,134
2014,Biofuel as social fuel: Introducing socio-environmental services as a means to reduce global inequity?,9218009,Ecological Economics,97,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,1,1,1,0,0,0,8,0,8
2014,Nurses' labour supply elasticities: The importance of accounting for extensive margins,1676296,Journal of Health Economics,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,0,3,2,1,5,17,0,17
2014,Constructing smooth tests without estimating the eigenpairs of the limiting process,3044076,Journal of Econometrics,178,PART 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,A unified approach to validating univariate and multivariate conditional distribution models in time series,3044076,Journal of Econometrics,178,PART 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,0,5,0,5
2014,Gender peer effects in university: Evidence from a randomized experiment,2727757,Economics of Education Review,38,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,3,5,6,7,5,7,4,42,0,42
2014,Which indicators to include in the ex ante evaluations of the safety effects of policy options? Gaps in evaluations and a discussion based on an ethical perspective,0967070X,Transport Policy,31,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,1,0,1,7,0,7
2014,International mortality modelling-An economic perspective,1651765,Economics Letters,122,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,2,1,1,1,0,10,0,10
2014,A mass phenomenon: The social evolution of obesity,1676296,Journal of Health Economics,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,3,1,1,2,2,5,3,2,25,0,25
2014,Testing a linear dynamic panel data model against nonlinear alternatives,3044076,Journal of Econometrics,178,PART 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,2,1,0,1,1,0,10,0,10
2014,Peer effects on risky behaviors: New evidence from college roommate assignments,1676296,Journal of Health Economics,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,6,10,11,8,7,10,11,9,11,86,0,86
2014,Optimal dividends in the dual model under transaction costs,1676687,Insurance: Mathematics and Economics,54,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,6,2,3,1,3,3,3,2,29,0,29
2014,Elasticity of demand and behaviour-based price discrimination,1677187,International Journal of Industrial Organization,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,4,2,4,1,2,2,4,24,0,24
2014,Using discussion forums to explore attitudes toward cars and licensing among young Australians,0967070X,Transport Policy,31,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,4,4,7,8,3,3,2,37,0,37
2014,Double marginalization and cost pass-through: Weyl-Fabinger and Cowan meet Spengler and Bresnahan-Reiss,1651765,Economics Letters,122,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,1,2,0,0,3,6,19,0,19
2014,Faltering fisheries and ascendant aquaculture: Implications for food and nutrition security in Bangladesh,3069192,Food Policy,44,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,1,6,7,11,11,7,12,6,69,0,69
2014,"Extreme values, invariance and choice probabilities",1912615,Transportation Research Part B: Methodological,59,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,1,3,4,3,3,4,1,1,28,0,28
2014,Evaluating education programs that have lotteried admission and selective attrition,0734306X,Journal of Labor Economics,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,2,2,0,2,1,11,0,11
2014,"An alternative quasi likelihood approach, Bayesian analysis and data-based inference for model specification",3044076,Journal of Econometrics,178,PART 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,4,0,4
2014,Testing cointegration relationship in a semiparametric varying coefficient model,3044076,Journal of Econometrics,178,PART 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,0,0,5,0,5
2014,The menstrual cycle and performance feedback alter gender differences in competitive choices,0734306X,Journal of Labor Economics,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,6,8,7,15,6,13,14,13,8,98,0,98
2014,Volatility activity: Specification and estimation,3044076,Journal of Econometrics,178,PART 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,1,1,1,2,0,12,0,12
2014,Markets for information: Of inefficient firewalls and efficient monopolies,8998256,Games and Economic Behavior,83,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
2014,Product choice under price regulation: Evidence from out-patient dialysis markets,1677187,International Journal of Industrial Organization,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,3,0,3
2014,Austrian-style gasoline price regulation: How it may backfire,1677187,International Journal of Industrial Organization,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,5,0,5
2014,Robustness checks and robustness tests in applied economics,3044076,Journal of Econometrics,178,PART 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,11,14,17,22,33,31,54,189,0,189
2014,Estimating a semi-parametric duration model without specifying heterogeneity,3044076,Journal of Econometrics,178,PART 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,4,0,2,2,3,1,1,0,18,0,18
2014,The potential of urban boarding schools for the poor: Evidence from SEED,0734306X,Journal of Labor Economics,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,5,7,5,4,15,6,3,10,6,69,0,69
2014,Testing predictive regression models with nonstationary regressors,3044076,Journal of Econometrics,178,PART 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,2,2,4,2,2,16,0,16
2014,Model specification test with correlated but not cointegrated variables,3044076,Journal of Econometrics,178,PART 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,3,0,3
2014,"Nonparametric inference for counterfactual means: Bias-correction, confidence sets, and weak IV",3044076,Journal of Econometrics,178,PART 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,1,0,5,0,5
2014,"Sexual orientation, prejudice, and segregation",0734306X,Journal of Labor Economics,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,5,5,7,7,4,5,9,50,0,50
2014,Measuring emissions avoided by international trade: Accounting for price differences,9218009,Ecological Economics,97,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,4,1,2,0,3,1,3,21,0,21
2014,How strong are the causal relationships between Islamic stock markets and conventional financial systems? Evidence from linear and nonlinear tests,10424431,"Journal of International Financial Markets, Institutions and Money",28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,14,24,17,31,15,24,15,18,170,0,170
2014,Forecast revisions of mexican inflation and GDP growth,1692070,International Journal of Forecasting,30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,3,4,5,1,0,1,18,0,18
2014,Controlling portfolio skewness and kurtosis without directly optimizing third and fourth moments,1651765,Economics Letters,122,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,1,1,2,6,8,23,0,23
2014,Neglected heterogeneity in moment condition models,3044076,Journal of Econometrics,178,PART 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,Testing overidentifying restrictions with many instruments and heteroskedasticity,3044076,Journal of Econometrics,178,PART 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,4,3,5,2,5,2,4,32,0,32
2014,Demand for ecolabeled seafood in the Japanese market: A conjoint analysis of the impact of information and interaction with other labels,3069192,Food Policy,44,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,16,22,14,21,18,21,18,13,152,0,152
2014,Can preemptive bidding in takeover auctions be socially optimal? Yes it can,10629408,North American Journal of Economics and Finance,27,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,2
2014,A consistent nonparametric test of parametric regression functional form in fixed effects panel data models,3044076,Journal of Econometrics,178,PART 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,0,1,5,4,3,1,3,27,0,27
2014,Estimating and testing a quantile regression model with interactive effects,3044076,Journal of Econometrics,178,PART 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,3,6,2,7,4,4,4,3,40,0,40
2014,Temperature and the allocation of time: Implications for climate change,0734306X,Journal of Labor Economics,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,15,18,29,37,34,68,51,65,83,410,1,411
2014,Optimal train routing and scheduling for managing traffic perturbations in complex junctions,1912615,Transportation Research Part B: Methodological,59,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,16,18,14,13,13,11,15,15,15,139,0,139
2014,Downstream regulation of CO2 emissions in California's electricity sector,3014215,Energy Policy,64,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,4,5,5,0,3,3,2,3,29,0,29
2014,A blessing in disguise: The implications of high global oil prices for the North American market,3014215,Energy Policy,64,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,5,4,2,3,0,1,2,0,20,0,20
2014,"Estimating multimodal public transport mode shares in Athens, Greece",9666923,Journal of Transport Geography,34,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,1,0,0,1,1,8,0,8
2014,The policy implications of the different interpretations of the cost-effectiveness of renewable electricity support,3014215,Energy Policy,64,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,18,6,4,4,4,2,3,1,0,49,0,49
2014,The role of sea ports in end-to-end maritime transport chain emissions,3014215,Energy Policy,64,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,4,10,20,19,19,11,11,23,17,147,0,147
2014,Publicity requirements in public procurement: Evidence from a regression discontinuity design,472727,Journal of Public Economics,109,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,5,7,12,12,8,10,11,78,0,78
2014,Renewable Energy Sources Act and Trading of Emission Certificates: A national and a supranational tool direct energy turnover to renewable electricity-supply in Germany,3014215,Energy Policy,64,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,2,2,1,2,2,1,1,2,25,0,25
2014,Honest on Mondays: Honesty and the temporal separation between decisions and payoffs,142921,European Economic Review,65,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,1,3,8,2,2,1,1,3,27,0,27
2014,Some inconvenient theses,3014215,Energy Policy,64,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,1,2,7,1,2,0,1,4,26,0,26
2014,Risk models with dependence between claim occurrences and severities for Atlantic hurricanes,1676687,Insurance: Mathematics and Economics,54,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,4,0,4
2014,How much information disclosure of building energy performance is necessary?,3014215,Energy Policy,64,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,7,6,15,5,12,6,9,9,3,80,0,80
2014,"Energy, EROI and quality of life",3014215,Energy Policy,64,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,19,20,29,28,34,30,19,15,21,227,1,228
2014,Innovative method of RES integration into the regional energy development scenarios,3014215,Energy Policy,64,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,2,1,1,2,0,1,1,0,13,0,13
2014,Exploring the production of natural gas through the lenses of the ACEGES model,3014215,Energy Policy,64,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3,2,1,2,2,3,1,17,0,17
2014,Analysis of Saudi Arabia's behavior within OPEC and the world oil market,3014215,Energy Policy,64,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,4,3,2,1,3,2,2,1,24,0,24
2014,On the complementarity of prosocial norms: The case of restaurant tipping during the holidays,1672681,Journal of Economic Behavior and Organization,97,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,5,3,1,3,2,2,5,29,0,29
2014,Oil and natural gas prospects in South America: Can the petroleum industry pave the way for renewables in Brazil?,3014215,Energy Policy,64,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,2,5,4,0,3,2,7,6,34,0,34
2014,Energy-conversion measures in the industries of Saudi Arabia and development of methodology for certification of energy personnel in the Kingdom,3014215,Energy Policy,64,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,4,0,4
2014,Un-burnable oil: An examination of oil resource utilisation in a decarbonised energy system,3014215,Energy Policy,64,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,7,8,11,7,4,9,0,0,3,56,0,56
2014,Oil and natural gas prospects: Middle East and North Africa,3014215,Energy Policy,64,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,4,1,2,7,6,5,3,7,43,0,43
2014,"The relations among accounting conservatism, institutional investors and earnings manipulation",2649993,Economic Modelling,37,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,5,4,3,10,7,12,46,0,46
2014,International gas pricing in Europe and Asia: A crisis of fundamentals,3014215,Energy Policy,64,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,8,11,10,3,6,7,5,6,5,70,0,70
2014,China's energy consumption under the global economic crisis: Decomposition and sectoral analysis,3014215,Energy Policy,64,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,7,10,7,10,14,4,6,7,4,82,0,82
2014,Building energy efficiency in rural China,3014215,Energy Policy,64,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,8,8,9,12,4,11,10,9,80,0,80
2014,The unexpected challenges of using energy intensity as a policy objective: Examining the debate over the APEC energy intensity goal,3014215,Energy Policy,64,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,3,2,1,1,3,4,2,21,0,21
2014,Measured winter and spring-time indoor temperatures in UK homes over the period 1969-2010: A review and synthesis,3014215,Energy Policy,64,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,3,2,6,2,2,5,1,5,34,0,34
2014,Race and the politics of close elections,472727,Journal of Public Economics,109,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,3,3,0,3,2,3,21,0,21
2014,"The economic growth enigma: Capital, labour and useful energy?",3014215,Energy Policy,64,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,13,7,9,8,8,12,11,9,6,9,97,0,97
2014,Opportunities and Challenges for Petroleum and LPG Markets in Sub-Saharan Africa,3014215,Energy Policy,64,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,2,0,3,2,1,2,2,15,0,15
2014,"Cross country differences in job reallocation: The role of industry, firm size and regulations",9275371,Labour Economics,26,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,7,8,9,10,6,13,11,7,80,0,80
2014,The scenario approach to possible futures for oil and natural gas,3014215,Energy Policy,64,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,5,4,2,5,4,4,1,2,34,0,34
2014,EROI of different fuels and the implications for society,3014215,Energy Policy,64,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,24,36,51,79,66,51,53,42,40,40,491,0,491
2014,Climate friendly technology transfer in the energy sector: A case study of Iran,3014215,Energy Policy,64,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,3,4,2,5,5,4,2,3,34,0,34
2014,"Agrarian winners of neoliberal reform: The 'Maize Boom' of Sinaloa, Mexico",14710358,Journal of Agrarian Change,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,3,6,0,3,1,3,2,0,24,0,24
2014,A public choice view on the climate and energy policy mix in the EU - How do the emissions trading scheme and support for renewable energies interact?,3014215,Energy Policy,64,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,11,13,8,6,9,3,6,3,6,72,0,72
2014,Bidding behavior given point and interval values in a second-price auction,1672681,Journal of Economic Behavior and Organization,97,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,2,0,1,0,0,7,0,7
2014,The end of Peak Oil? Why this topic is still relevant despite recent denials,3014215,Energy Policy,64,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,12,17,13,12,14,13,7,10,4,4,114,0,114
2014,Low climate stabilisation under diverse growth and convergence scenarios,3014215,Energy Policy,64,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,1,0,0,1,0,0,1,8,0,8
2014,Formulating the within-day dynamic stochastic traffic assignment problem from a Bayesian perspective,1912615,Transportation Research Part B: Methodological,59,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,1,2,1,0,1,1,13,0,13
2014,Production costs of global conventional and unconventional petroleum,3014215,Energy Policy,64,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,8,1,6,4,4,5,2,3,45,0,45
2014,Do subsidies to private capital boost firms' growth? A multiple regression discontinuity design approach,472727,Journal of Public Economics,109,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,3,11,12,13,12,14,11,14,98,1,99
